2.4918,2.4206,-1
4.6144,4.1751,1
3.4681,3.6069,-1
2.8156,2.9186,-1
2.6164,2.0707,1
4.1921,3.4074,1
2.1593,2.8918,-1
2.2383,3.2483,-1
2.3763,3.1512,-1
3.059,0.8047,1
3.6317,3.4662,1
3.6815,4.2225,-1
3.1301,2.5012,1
3.1851,2.6612,1
0.76868,0.91617,-1
1.9024,3.3072,-1
3.0756,2.6938,1
2.8102,1.6701,1
1.1267,2.0919,-1
2.5611,2.5734,-1
2.6665,2.4664,1
2.0263,3.5153,-1
5.1073,4.1591,1
2.9047,1.7914,1
3.6243,1.2994,1
0.68565,3.9329,-1
2.2917,2.6709,-1
3.0856,0.07312,1
2.8875,3.1654,-1
3.2709,2.5064,1
2.1643,2.8233,-1
2.4958,0.91074,1
1.2241,3.4642,-1
3.3751,2.9633,1
3.3056,1.978,1
2.6984,4.3523,-1
3.2365,2.1402,1
2.2313,2.8666,-1
1.799,2.5522,-1
4.6951,2.8923,1
2.9511,2.1613,1
4.0765,2.5573,1
0.50174,1.9612,-1
2.4004,-0.050894,1
1.8284,1.2043,1
2.1686,1.8564,1
3.4625,2.3761,1
3.4391,2.4144,1
1.649,1.171,1
3.2183,3.0158,1
3.6609,2.801,1
1.6606,2.0521,-1
4.0641,3.4988,1
3.9312,4.6547,-1
3.9638,3.1159,1
2.5528,3.2689,-1
0.92314,2.8035,-1
2.2718,1.2749,1
1.8679,3.3172,-1
3.6757,2.7753,1
2.0692,1.8413,1
3.3772,2.2429,1
1.241,3.7023,-1
3.4904,1.6464,1
5.275,1.8761,1
3.4922,1.4516,1
1.5629,2.4004,-1
2.6268,3.0476,-1
3.5415,1.39,1
2.6493,2.7474,-1
2.0303,2.2137,-1
4.135,3.1864,1
1.2605,3.6236,-1
2.9693,3.7755,-1
1.1553,1.8628,-1
1.8313,1.99,-1
3.9809,2.0168,1
3.5445,4.3787,-1
1.7672,1.5784,1
4.2891,2.1855,1
4.1079,0.79521,1
3.332,4.0652,-1
4.3858,4.0687,1
3.3609,3.1893,1
2.7585,2.2604,1
2.0903,0.66202,1
1.4755,3.3553,-1
3.4109,2.0465,1
3.0963,3.674,-1
2.9404,1.1341,1
2.2782,2.3339,-1
0.76646,1.6019,-1
3.0826,2.9657,-1
2.8244,2.5177,1
1.6012,2.6674,-1
2.7225,3.102,-1
2.642,2.0395,1
2.7958,2.2901,1
2.9204,2.2352,1
2.866,4.22,-1
2.089,2.518,-1
3.2796,1.8022,1
4.4859,1.4063,1
3.3465,2.1996,1
2.6987,2.3825,1
4.2265,1.7545,1
1.1957,4.1631,-1
1.2892,3.0496,-1
2.0146,3.1714,-1
2.4073,1.3137,1
6.2599,4.1029,1
0.78315,1.5868,-1
1.4025,1.853,-1
1.4781,4.6884,-1
3.7231,2.6625,1
2.3657,3.7054,-1
2.9812,1.7872,1
1.554,3.5277,-1
3.6877,1.8565,1
3.1113,2.1083,1
2.3142,5.3091,-1
0.32619,4.2678,-1
3.8467,3.486,1
3.2991,0.43367,1
4.3553,2.3201,1
2.8342,1.9103,1
0.53174,3.2195,-1
2.4898,0.81812,1
2.106,4.5768,-1
0.48718,4.3364,-1
4.6119,2.7176,1
3.3842,3.0607,1
2.9398,1.2855,1
4.4483,1.8052,1
2.5313,2.359,1
3.2683,2.1647,1
6.3142,2.3335,1
1.9183,1.1593,1
3.4161,3.3625,-1
3.0494,2.528,1
3.1389,1.3475,1
1.7722,2.3211,-1
2.4882,2.4846,-1
3.7623,3.6619,-1
2.9398,3.0373,-1
1.7665,4.7683,-1
1.85,3.8226,-1
3.0927,4.2169,-1
3.81,3.2415,1
4.7261,2.8226,1
